img_path,label
./train/augmented_TRAIN_08614.jpg,Common Kingfisher
./train/augmented_TRAIN_08615.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08616.jpg,Northern Lapwing
./train/augmented_TRAIN_08617.jpg,White Wagtail
./train/augmented_TRAIN_08618.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08619.jpg,Jungle Babbler
./train/augmented_TRAIN_08620.jpg,White Wagtail
./train/augmented_TRAIN_08621.jpg,Common Tailorbird
./train/augmented_TRAIN_08622.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08623.jpg,Forest Wagtail
./train/augmented_TRAIN_08624.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08625.jpg,Forest Wagtail
./train/augmented_TRAIN_08626.jpg,Common Tailorbird
./train/augmented_TRAIN_08627.jpg,Hoopoe
./train/augmented_TRAIN_08628.jpg,Indian Pitta
./train/augmented_TRAIN_08629.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08630.jpg,Jungle Babbler
./train/augmented_TRAIN_08631.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08632.jpg,Common Rosefinch
./train/augmented_TRAIN_08633.jpg,Common Tailorbird
./train/augmented_TRAIN_08634.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08635.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08636.jpg,Gray Wagtail
./train/augmented_TRAIN_08637.jpg,White Wagtail
./train/augmented_TRAIN_08638.jpg,Gray Wagtail
./train/augmented_TRAIN_08639.jpg,Common Kingfisher
./train/augmented_TRAIN_08640.jpg,Sarus Crane
./train/augmented_TRAIN_08641.jpg,Common Rosefinch
./train/augmented_TRAIN_08642.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08643.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08644.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08645.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08646.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08647.jpg,Northern Lapwing
./train/augmented_TRAIN_08648.jpg,Common Kingfisher
./train/augmented_TRAIN_08649.jpg,Common Kingfisher
./train/augmented_TRAIN_08650.jpg,Hoopoe
./train/augmented_TRAIN_08651.jpg,White Wagtail
./train/augmented_TRAIN_08652.jpg,Common Tailorbird
./train/augmented_TRAIN_08653.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08654.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08655.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08656.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08657.jpg,Jungle Babbler
./train/augmented_TRAIN_08658.jpg,Gray Wagtail
./train/augmented_TRAIN_08659.jpg,Common Tailorbird
./train/augmented_TRAIN_08660.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08661.jpg,Rufous Treepie
./train/augmented_TRAIN_08662.jpg,Sarus Crane
./train/augmented_TRAIN_08663.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08664.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08665.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08666.jpg,House Crow
./train/augmented_TRAIN_08667.jpg,Rufous Treepie
./train/augmented_TRAIN_08668.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08669.jpg,Indian Pitta
./train/augmented_TRAIN_08670.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08671.jpg,Forest Wagtail
./train/augmented_TRAIN_08672.jpg,Gray Wagtail
./train/augmented_TRAIN_08673.jpg,Cattle Egret
./train/augmented_TRAIN_08674.jpg,Indian Roller
./train/augmented_TRAIN_08675.jpg,Rufous Treepie
./train/augmented_TRAIN_08676.jpg,Rufous Treepie
./train/augmented_TRAIN_08677.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08678.jpg,Jungle Babbler
./train/augmented_TRAIN_08679.jpg,Cattle Egret
./train/augmented_TRAIN_08680.jpg,Northern Lapwing
./train/augmented_TRAIN_08681.jpg,Common Myna
./train/augmented_TRAIN_08682.jpg,White Wagtail
./train/augmented_TRAIN_08683.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08684.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08685.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08686.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08687.jpg,Common Kingfisher
./train/augmented_TRAIN_08688.jpg,Northern Lapwing
./train/augmented_TRAIN_08689.jpg,Northern Lapwing
./train/augmented_TRAIN_08690.jpg,Hoopoe
./train/augmented_TRAIN_08691.jpg,Indian Peacock
./train/augmented_TRAIN_08692.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08693.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08694.jpg,Cattle Egret
./train/augmented_TRAIN_08695.jpg,Gray Wagtail
./train/augmented_TRAIN_08696.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08697.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08698.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08699.jpg,Jungle Babbler
./train/augmented_TRAIN_08700.jpg,Indian Peacock
./train/augmented_TRAIN_08701.jpg,White Wagtail
./train/augmented_TRAIN_08702.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08703.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08704.jpg,Northern Lapwing
./train/augmented_TRAIN_08705.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08706.jpg,Forest Wagtail
./train/augmented_TRAIN_08707.jpg,Cattle Egret
./train/augmented_TRAIN_08708.jpg,Cattle Egret
./train/augmented_TRAIN_08709.jpg,Sarus Crane
./train/augmented_TRAIN_08710.jpg,Indian Roller
./train/augmented_TRAIN_08711.jpg,Sarus Crane
./train/augmented_TRAIN_08712.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08713.jpg,Indian Pitta
./train/augmented_TRAIN_08714.jpg,Northern Lapwing
./train/augmented_TRAIN_08715.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08716.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08717.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08718.jpg,Northern Lapwing
./train/augmented_TRAIN_08719.jpg,Rufous Treepie
./train/augmented_TRAIN_08720.jpg,Hoopoe
./train/augmented_TRAIN_08721.jpg,Gray Wagtail
./train/augmented_TRAIN_08722.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08723.jpg,Rufous Treepie
./train/augmented_TRAIN_08724.jpg,Common Tailorbird
./train/augmented_TRAIN_08725.jpg,Cattle Egret
./train/augmented_TRAIN_08726.jpg,Rufous Treepie
./train/augmented_TRAIN_08727.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08728.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08729.jpg,Indian Roller
./train/augmented_TRAIN_08730.jpg,Gray Wagtail
./train/augmented_TRAIN_08731.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08732.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08733.jpg,Common Rosefinch
./train/augmented_TRAIN_08734.jpg,Indian Peacock
./train/augmented_TRAIN_08735.jpg,Rufous Treepie
./train/augmented_TRAIN_08736.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08737.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08738.jpg,Cattle Egret
./train/augmented_TRAIN_08739.jpg,Northern Lapwing
./train/augmented_TRAIN_08740.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08741.jpg,Jungle Babbler
./train/augmented_TRAIN_08742.jpg,Common Myna
./train/augmented_TRAIN_08743.jpg,Jungle Babbler
./train/augmented_TRAIN_08744.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08745.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08746.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08747.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08748.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08749.jpg,Common Tailorbird
./train/augmented_TRAIN_08750.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08751.jpg,Jungle Babbler
./train/augmented_TRAIN_08752.jpg,Hoopoe
./train/augmented_TRAIN_08753.jpg,Hoopoe
./train/augmented_TRAIN_08754.jpg,Indian Roller
./train/augmented_TRAIN_08755.jpg,Cattle Egret
./train/augmented_TRAIN_08756.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08757.jpg,Indian Peacock
./train/augmented_TRAIN_08758.jpg,Northern Lapwing
./train/augmented_TRAIN_08759.jpg,Rufous Treepie
./train/augmented_TRAIN_08760.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08761.jpg,Cattle Egret
./train/augmented_TRAIN_08762.jpg,Northern Lapwing
./train/augmented_TRAIN_08763.jpg,Indian Pitta
./train/augmented_TRAIN_08764.jpg,Common Rosefinch
./train/augmented_TRAIN_08765.jpg,Common Myna
./train/augmented_TRAIN_08766.jpg,Rufous Treepie
./train/augmented_TRAIN_08767.jpg,Common Myna
./train/augmented_TRAIN_08768.jpg,Common Rosefinch
./train/augmented_TRAIN_08769.jpg,Indian Peacock
./train/augmented_TRAIN_08770.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08771.jpg,White Wagtail
./train/augmented_TRAIN_08772.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08773.jpg,Gray Wagtail
./train/augmented_TRAIN_08774.jpg,Hoopoe
./train/augmented_TRAIN_08775.jpg,Common Kingfisher
./train/augmented_TRAIN_08776.jpg,Common Kingfisher
./train/augmented_TRAIN_08777.jpg,Northern Lapwing
./train/augmented_TRAIN_08778.jpg,Jungle Babbler
./train/augmented_TRAIN_08779.jpg,Common Myna
./train/augmented_TRAIN_08780.jpg,Common Kingfisher
./train/augmented_TRAIN_08781.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08782.jpg,Forest Wagtail
./train/augmented_TRAIN_08783.jpg,Common Rosefinch
./train/augmented_TRAIN_08784.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08785.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08786.jpg,Common Tailorbird
./train/augmented_TRAIN_08787.jpg,Common Tailorbird
./train/augmented_TRAIN_08788.jpg,Gray Wagtail
./train/augmented_TRAIN_08789.jpg,Northern Lapwing
./train/augmented_TRAIN_08790.jpg,Hoopoe
./train/augmented_TRAIN_08791.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08792.jpg,Forest Wagtail
./train/augmented_TRAIN_08793.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08794.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08795.jpg,Common Myna
./train/augmented_TRAIN_08796.jpg,Common Rosefinch
./train/augmented_TRAIN_08797.jpg,Indian Roller
./train/augmented_TRAIN_08798.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08799.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08800.jpg,Jungle Babbler
./train/augmented_TRAIN_08801.jpg,Rufous Treepie
./train/augmented_TRAIN_08802.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08803.jpg,Sarus Crane
./train/augmented_TRAIN_08804.jpg,Forest Wagtail
./train/augmented_TRAIN_08805.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08806.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08807.jpg,Hoopoe
./train/augmented_TRAIN_08808.jpg,Northern Lapwing
./train/augmented_TRAIN_08809.jpg,Hoopoe
./train/augmented_TRAIN_08810.jpg,Common Myna
./train/augmented_TRAIN_08811.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08812.jpg,White Wagtail
./train/augmented_TRAIN_08813.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08814.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08815.jpg,Indian Peacock
./train/augmented_TRAIN_08816.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08817.jpg,Gray Wagtail
./train/augmented_TRAIN_08818.jpg,Common Rosefinch
./train/augmented_TRAIN_08819.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08820.jpg,Forest Wagtail
./train/augmented_TRAIN_08821.jpg,Rufous Treepie
./train/augmented_TRAIN_08822.jpg,Indian Peacock
./train/augmented_TRAIN_08823.jpg,Forest Wagtail
./train/augmented_TRAIN_08824.jpg,Rufous Treepie
./train/augmented_TRAIN_08825.jpg,Cattle Egret
./train/augmented_TRAIN_08826.jpg,Common Tailorbird
./train/augmented_TRAIN_08827.jpg,Gray Wagtail
./train/augmented_TRAIN_08828.jpg,Jungle Babbler
./train/augmented_TRAIN_08829.jpg,Indian Roller
./train/augmented_TRAIN_08830.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08831.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08832.jpg,House Crow
./train/augmented_TRAIN_08833.jpg,Sarus Crane
./train/augmented_TRAIN_08834.jpg,Sarus Crane
./train/augmented_TRAIN_08835.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08836.jpg,Indian Peacock
./train/augmented_TRAIN_08837.jpg,White Wagtail
./train/augmented_TRAIN_08838.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08839.jpg,Common Myna
./train/augmented_TRAIN_08840.jpg,White Wagtail
./train/augmented_TRAIN_08841.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08842.jpg,Northern Lapwing
./train/augmented_TRAIN_08843.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08844.jpg,Forest Wagtail
./train/augmented_TRAIN_08845.jpg,Common Rosefinch
./train/augmented_TRAIN_08846.jpg,Common Kingfisher
./train/augmented_TRAIN_08847.jpg,Sarus Crane
./train/augmented_TRAIN_08848.jpg,Hoopoe
./train/augmented_TRAIN_08849.jpg,Common Tailorbird
./train/augmented_TRAIN_08850.jpg,House Crow
./train/augmented_TRAIN_08851.jpg,Forest Wagtail
./train/augmented_TRAIN_08852.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08853.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08854.jpg,Common Tailorbird
./train/augmented_TRAIN_08855.jpg,Forest Wagtail
./train/augmented_TRAIN_08856.jpg,Gray Wagtail
./train/augmented_TRAIN_08857.jpg,Indian Pitta
./train/augmented_TRAIN_08858.jpg,Indian Pitta
./train/augmented_TRAIN_08859.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08860.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08861.jpg,Sarus Crane
./train/augmented_TRAIN_08862.jpg,Common Rosefinch
./train/augmented_TRAIN_08863.jpg,Rufous Treepie
./train/augmented_TRAIN_08864.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08865.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08866.jpg,White Wagtail
./train/augmented_TRAIN_08867.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08868.jpg,House Crow
./train/augmented_TRAIN_08869.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08870.jpg,Northern Lapwing
./train/augmented_TRAIN_08871.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08872.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08873.jpg,Jungle Babbler
./train/augmented_TRAIN_08874.jpg,Gray Wagtail
./train/augmented_TRAIN_08875.jpg,Rufous Treepie
./train/augmented_TRAIN_08876.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08877.jpg,Sarus Crane
./train/augmented_TRAIN_08878.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08879.jpg,Common Myna
./train/augmented_TRAIN_08880.jpg,White Wagtail
./train/augmented_TRAIN_08881.jpg,Forest Wagtail
./train/augmented_TRAIN_08882.jpg,Common Tailorbird
./train/augmented_TRAIN_08883.jpg,Northern Lapwing
./train/augmented_TRAIN_08884.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08885.jpg,Rufous Treepie
./train/augmented_TRAIN_08886.jpg,White Wagtail
./train/augmented_TRAIN_08887.jpg,Indian Peacock
./train/augmented_TRAIN_08888.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08889.jpg,Common Myna
./train/augmented_TRAIN_08890.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_08891.jpg,House Crow
./train/augmented_TRAIN_08892.jpg,Gray Wagtail
./train/augmented_TRAIN_08893.jpg,Jungle Babbler
./train/augmented_TRAIN_08894.jpg,Cattle Egret
./train/augmented_TRAIN_08895.jpg,Common Rosefinch
./train/augmented_TRAIN_08896.jpg,House Crow
./train/augmented_TRAIN_08897.jpg,Cattle Egret
./train/augmented_TRAIN_08898.jpg,Common Rosefinch
./train/augmented_TRAIN_08899.jpg,Jungle Babbler
./train/augmented_TRAIN_08900.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08901.jpg,Common Myna
./train/augmented_TRAIN_08902.jpg,Cattle Egret
./train/augmented_TRAIN_08903.jpg,White Wagtail
./train/augmented_TRAIN_08904.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08905.jpg,Cattle Egret
./train/augmented_TRAIN_08906.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08907.jpg,Forest Wagtail
./train/augmented_TRAIN_08908.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_08909.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08910.jpg,Gray Wagtail
./train/augmented_TRAIN_08911.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08912.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08913.jpg,Indian Pitta
./train/augmented_TRAIN_08914.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08915.jpg,Indian Roller
./train/augmented_TRAIN_08916.jpg,Forest Wagtail
./train/augmented_TRAIN_08917.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08918.jpg,Indian Roller
./train/augmented_TRAIN_08919.jpg,Jungle Babbler
./train/augmented_TRAIN_08920.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08921.jpg,Common Tailorbird
./train/augmented_TRAIN_08922.jpg,Indian Peacock
./train/augmented_TRAIN_08923.jpg,Gray Wagtail
./train/augmented_TRAIN_08924.jpg,Rufous Treepie
./train/augmented_TRAIN_08925.jpg,Gray Wagtail
./train/augmented_TRAIN_08926.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08927.jpg,Sarus Crane
./train/augmented_TRAIN_08928.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08929.jpg,Common Rosefinch
./train/augmented_TRAIN_08930.jpg,Northern Lapwing
./train/augmented_TRAIN_08931.jpg,White Wagtail
./train/augmented_TRAIN_08932.jpg,Hoopoe
./train/augmented_TRAIN_08933.jpg,Sarus Crane
./train/augmented_TRAIN_08934.jpg,Common Myna
./train/augmented_TRAIN_08935.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_08936.jpg,Gray Wagtail
./train/augmented_TRAIN_08937.jpg,Hoopoe
./train/augmented_TRAIN_08938.jpg,Sarus Crane
./train/augmented_TRAIN_08939.jpg,Sarus Crane
./train/augmented_TRAIN_08940.jpg,Indian Pitta
./train/augmented_TRAIN_08941.jpg,Gray Wagtail
./train/augmented_TRAIN_08942.jpg,Indian Pitta
./train/augmented_TRAIN_08943.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08944.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08945.jpg,Sarus Crane
./train/augmented_TRAIN_08946.jpg,Indian Peacock
./train/augmented_TRAIN_08947.jpg,House Crow
./train/augmented_TRAIN_08948.jpg,Jungle Babbler
./train/augmented_TRAIN_08949.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08950.jpg,Cattle Egret
./train/augmented_TRAIN_08951.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08952.jpg,Jungle Babbler
./train/augmented_TRAIN_08953.jpg,Indian Roller
./train/augmented_TRAIN_08954.jpg,Common Myna
./train/augmented_TRAIN_08955.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08956.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08957.jpg,Jungle Babbler
./train/augmented_TRAIN_08958.jpg,Common Rosefinch
./train/augmented_TRAIN_08959.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08960.jpg,Indian Roller
./train/augmented_TRAIN_08961.jpg,Rufous Treepie
./train/augmented_TRAIN_08962.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08963.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08964.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_08965.jpg,Common Tailorbird
./train/augmented_TRAIN_08966.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08967.jpg,Northern Lapwing
./train/augmented_TRAIN_08968.jpg,Common Kingfisher
./train/augmented_TRAIN_08969.jpg,Common Tailorbird
./train/augmented_TRAIN_08970.jpg,Indian Pitta
./train/augmented_TRAIN_08971.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08972.jpg,Rufous Treepie
./train/augmented_TRAIN_08973.jpg,Common Kingfisher
./train/augmented_TRAIN_08974.jpg,Northern Lapwing
./train/augmented_TRAIN_08975.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08976.jpg,Jungle Babbler
./train/augmented_TRAIN_08977.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08978.jpg,Forest Wagtail
./train/augmented_TRAIN_08979.jpg,Forest Wagtail
./train/augmented_TRAIN_08980.jpg,Gray Wagtail
./train/augmented_TRAIN_08981.jpg,Hoopoe
./train/augmented_TRAIN_08982.jpg,Hoopoe
./train/augmented_TRAIN_08983.jpg,White Wagtail
./train/augmented_TRAIN_08984.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08985.jpg,Northern Lapwing
./train/augmented_TRAIN_08986.jpg,Coppersmith Barbet
./train/augmented_TRAIN_08987.jpg,Indian Peacock
./train/augmented_TRAIN_08988.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08989.jpg,Common Tailorbird
./train/augmented_TRAIN_08990.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_08991.jpg,Forest Wagtail
./train/augmented_TRAIN_08992.jpg,Northern Lapwing
./train/augmented_TRAIN_08993.jpg,Indian Pitta
./train/augmented_TRAIN_08994.jpg,House Crow
./train/augmented_TRAIN_08995.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_08996.jpg,House Crow
./train/augmented_TRAIN_08997.jpg,Ruddy Shelduck
./train/augmented_TRAIN_08998.jpg,Common Rosefinch
./train/augmented_TRAIN_08999.jpg,Ruddy Shelduck
./train/augmented_TRAIN_09000.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_09001.jpg,Forest Wagtail
./train/augmented_TRAIN_09002.jpg,House Crow
./train/augmented_TRAIN_09003.jpg,Coppersmith Barbet
./train/augmented_TRAIN_09004.jpg,Forest Wagtail
./train/augmented_TRAIN_09005.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_09006.jpg,Ruddy Shelduck
./train/augmented_TRAIN_09007.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_09008.jpg,Common Myna
./train/augmented_TRAIN_09009.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_09010.jpg,House Crow
./train/augmented_TRAIN_09011.jpg,Indian Pitta
./train/augmented_TRAIN_09012.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_09013.jpg,House Crow
./train/augmented_TRAIN_09014.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_09015.jpg,Sarus Crane
./train/augmented_TRAIN_09016.jpg,Northern Lapwing
./train/augmented_TRAIN_09017.jpg,Jungle Babbler
./train/augmented_TRAIN_09018.jpg,Gray Wagtail
./train/augmented_TRAIN_09019.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_09020.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_09021.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_09022.jpg,Northern Lapwing
./train/augmented_TRAIN_09023.jpg,Indian Roller
./train/augmented_TRAIN_09024.jpg,White Wagtail
./train/augmented_TRAIN_09025.jpg,Common Myna
./train/augmented_TRAIN_09026.jpg,House Crow
./train/augmented_TRAIN_09027.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_09028.jpg,Forest Wagtail
./train/augmented_TRAIN_09029.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_09030.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_09031.jpg,Northern Lapwing
./train/augmented_TRAIN_09032.jpg,Indian Pitta
./train/augmented_TRAIN_09033.jpg,Coppersmith Barbet
./train/augmented_TRAIN_09034.jpg,Common Rosefinch
./train/augmented_TRAIN_09035.jpg,Jungle Babbler
./train/augmented_TRAIN_09036.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_09037.jpg,Rufous Treepie
./train/augmented_TRAIN_09038.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_09039.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_09040.jpg,Jungle Babbler
./train/augmented_TRAIN_09041.jpg,House Crow
./train/augmented_TRAIN_09042.jpg,Northern Lapwing
./train/augmented_TRAIN_09043.jpg,White Wagtail
./train/augmented_TRAIN_09044.jpg,Northern Lapwing
./train/augmented_TRAIN_09045.jpg,Common Rosefinch
./train/augmented_TRAIN_09046.jpg,White-Breasted Waterhen
./train/augmented_TRAIN_09047.jpg,Common Kingfisher
./train/augmented_TRAIN_09048.jpg,Cattle Egret
./train/augmented_TRAIN_09049.jpg,Coppersmith Barbet
./train/augmented_TRAIN_09050.jpg,Northern Lapwing
./train/augmented_TRAIN_09051.jpg,Northern Lapwing
./train/augmented_TRAIN_09052.jpg,Hoopoe
./train/augmented_TRAIN_09053.jpg,Common Kingfisher
./train/augmented_TRAIN_09054.jpg,Northern Lapwing
./train/augmented_TRAIN_09055.jpg,Sarus Crane
./train/augmented_TRAIN_09056.jpg,White Wagtail
./train/augmented_TRAIN_09057.jpg,Common Kingfisher
./train/augmented_TRAIN_09058.jpg,Sarus Crane
./train/augmented_TRAIN_09059.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_09060.jpg,Hoopoe
./train/augmented_TRAIN_09061.jpg,Red-Wattled Lapwing
./train/augmented_TRAIN_09062.jpg,White-Breasted Kingfisher
./train/augmented_TRAIN_09063.jpg,Common Myna
./train/augmented_TRAIN_09064.jpg,Indian Pitta
./train/augmented_TRAIN_09065.jpg,Indian Roller
./train/augmented_TRAIN_09066.jpg,Hoopoe
./train/augmented_TRAIN_09067.jpg,Common Kingfisher
./train/augmented_TRAIN_09068.jpg,Ruddy Shelduck
./train/augmented_TRAIN_09069.jpg,Brown-Headed Barbet
./train/augmented_TRAIN_09070.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_09071.jpg,Ruddy Shelduck
./train/augmented_TRAIN_09072.jpg,Indian Peacock
./train/augmented_TRAIN_09073.jpg,Gray Wagtail
./train/augmented_TRAIN_09074.jpg,Gray Wagtail
./train/augmented_TRAIN_09075.jpg,Common Tailorbird
./train/augmented_TRAIN_09076.jpg,Common Kingfisher
./train/augmented_TRAIN_09077.jpg,Hoopoe
./train/augmented_TRAIN_09078.jpg,Common Kingfisher
./train/augmented_TRAIN_09079.jpg,House Crow
./train/augmented_TRAIN_09080.jpg,Ruddy Shelduck
./train/augmented_TRAIN_09081.jpg,Common Tailorbird
./train/augmented_TRAIN_09082.jpg,Common Kingfisher
./train/augmented_TRAIN_09083.jpg,Common Rosefinch
./train/augmented_TRAIN_09084.jpg,Indian Roller
./train/augmented_TRAIN_09085.jpg,Indian Grey Hornbill
./train/augmented_TRAIN_09086.jpg,Asian Green Bee-Eater
./train/augmented_TRAIN_09087.jpg,House Crow
./train/augmented_TRAIN_09088.jpg,Jungle Babbler
